Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sudan,SDN,2017,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.01432001590729
Sudan,SDN,2016,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.980069994926453
Sudan,SDN,2015,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.984889984130859
Sudan,SDN,2014,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.908959984779358
Sudan,SDN,2013,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.943199992179871
Sudan,SDN,2012,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.911880016326904
Sudan,SDN,2011,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.915480017662048
Sudan,SDN,2010,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.866649985313416
Sudan,SDN,2009,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.867929995059967
Sudan,SDN,2008,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.899909973144531
Sudan,SDN,2007,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.914009988307953
Sudan,SDN,2006,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.956420004367828
Sudan,SDN,2005,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.929759979248047
Sudan,SDN,2004,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.925100028514862
Sudan,SDN,2003,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.916170001029968
Sudan,SDN,2002,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.96110999584198
Sudan,SDN,2001,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.813279986381531
Sudan,SDN,2015,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.01068997383118
Sudan,SDN,2014,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.0557199716568
Sudan,SDN,2013,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.1007000207901
Sudan,SDN,2012,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.11247003078461
Sudan,SDN,2011,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.04948997497559
Sudan,SDN,2010,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.15631997585297
Sudan,SDN,2009,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.13554000854492
Sudan,SDN,2008,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.10979998111725
Sudan,SDN,2007,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.18751001358032
Sudan,SDN,2006,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.19623005390167
Sudan,SDN,2005,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.1635799407959
Sudan,SDN,2004,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.17502999305725
Sudan,SDN,2003,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.19841003417969
Sudan,SDN,2002,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.21979999542236
Sudan,SDN,2001,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.20351004600525
Sudan,SDN,2000,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.25109994411469
Sudan,SDN,1999,"School enrollment, tertiary (gross), gender parity index (GPI)",SE.ENR.TERT.FM.ZS,1.17630004882812
Sudan,SDN,2018,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,47.4313507080078
Sudan,SDN,2017,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,47.0984115600586
Sudan,SDN,2016,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,46.1804389953613
Sudan,SDN,2015,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,44.5288581848145
Sudan,SDN,2014,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,44.8111305236816
Sudan,SDN,2013,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,49.1232414245605
Sudan,SDN,2012,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,37.0456199645996
Sudan,SDN,2011,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,36.4535598754883
Sudan,SDN,2010,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,32.4201393127441
Sudan,SDN,2009,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,33.5477714538574
Sudan,SDN,2008,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,28.2571392059326
Sudan,SDN,2007,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,24.3398609161377
Sudan,SDN,2006,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,24.6078205108643
Sudan,SDN,2005,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,22.1701107025146
Sudan,SDN,2004,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,22.6905097961426
Sudan,SDN,2003,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,23.4771995544434
Sudan,SDN,2002,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,19.2484703063965
Sudan,SDN,2001,"School enrollment, preprimary, female (% gross)",SE.PRE.ENRR.FE,19.6345195770264
Sudan,SDN,2018,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,47.3694190979004
Sudan,SDN,2017,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,46.1664886474609
Sudan,SDN,2016,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,44.034610748291
Sudan,SDN,2015,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,44.9970588684082
Sudan,SDN,2014,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,41.6347999572754
Sudan,SDN,2013,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,36.5957298278809
Sudan,SDN,2012,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,39.3052597045898
Sudan,SDN,2011,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,34.8313789367676
Sudan,SDN,2010,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,31.1184005737305
Sudan,SDN,2009,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,37.5259208679199
Sudan,SDN,2008,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,27.2279300689697
Sudan,SDN,2007,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,23.7174797058105
Sudan,SDN,2006,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,24.5731201171875
Sudan,SDN,2005,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,22.0836200714111
Sudan,SDN,2004,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,21.9714202880859
Sudan,SDN,2003,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,21.85133934021
Sudan,SDN,2002,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,19.4421997070313
Sudan,SDN,2001,"School enrollment, preprimary, male (% gross)",SE.PRE.ENRR.MA,19.1893501281738
Sudan,SDN,2018,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,64.2929382324219
Sudan,SDN,2017,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,64.6164932250977
Sudan,SDN,2016,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,61.8628692626953
Sudan,SDN,2015,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,59.757869720459
Sudan,SDN,2014,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,58.0484390258789
Sudan,SDN,2013,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,57.8115615844727
Sudan,SDN,2012,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,55.8233184814453
Sudan,SDN,2010,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,57.3413314819336
Sudan,SDN,2018,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,68.7927703857422
Sudan,SDN,2017,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,67.4947662353516
Sudan,SDN,2016,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,66.4302673339844
Sudan,SDN,2015,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,66.260368347168
Sudan,SDN,2014,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,64.7985076904297
Sudan,SDN,2013,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,63.5734596252441
Sudan,SDN,2012,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,64.4468383789062
Sudan,SDN,2010,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,70.6980590820312
Sudan,SDN,2022,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,27.6574573516846
Sudan,SDN,2011,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",SE.PRM.CUAT.FE.ZS,37.9148635864258
Sudan,SDN,2022,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,36.3570938110352
Sudan,SDN,2011,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",SE.PRM.CUAT.MA.ZS,50.906681060791
Sudan,SDN,2022,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,31.9614372253418
Sudan,SDN,2011,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",SE.PRM.CUAT.ZS,44.5988426208496
Sudan,SDN,2017,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.78577
Sudan,SDN,2016,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.59356
Sudan,SDN,2015,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.08355
Sudan,SDN,2014,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,47.36169
Sudan,SDN,2013,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.66795
Sudan,SDN,2012,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.454
Sudan,SDN,2011,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.30835
Sudan,SDN,2010,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.65303
Sudan,SDN,2009,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.46658
Sudan,SDN,2008,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,45.839
Sudan,SDN,2007,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,45.02149
Sudan,SDN,2006,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,45.74452
Sudan,SDN,2005,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,46.05854
Sudan,SDN,2004,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,45.44161
Sudan,SDN,2003,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,45.53658
Sudan,SDN,2002,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,45.14538
Sudan,SDN,2001,"Primary education, pupils (% female)",SE.PRM.ENRL.FE.ZS,45.21506
Sudan,SDN,2018,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,74.8911895751953
Sudan,SDN,2017,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,74.56298828125
Sudan,SDN,2016,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,74.8292388916016
Sudan,SDN,2015,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,72.6365585327148
Sudan,SDN,2014,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,73.1753234863281
Sudan,SDN,2013,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,72.3086471557617
Sudan,SDN,2012,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,70.9190368652344
Sudan,SDN,2011,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,68.989616394043
Sudan,SDN,2010,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,71.4817504882812
Sudan,SDN,2009,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,71.6965789794922
Sudan,SDN,2008,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,71.0243377685547
Sudan,SDN,2007,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,64.3384094238281
Sudan,SDN,2006,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,65.5718383789062
Sudan,SDN,2005,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,61.4387397766113
Sudan,SDN,2004,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,58.9603881835938
Sudan,SDN,2003,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,57.2420883178711
Sudan,SDN,2002,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,54.7403717041016
Sudan,SDN,2001,"School enrollment, primary, female (% gross)",SE.PRM.ENRR.FE,53.844970703125
Sudan,SDN,2018,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,80.5772705078125
Sudan,SDN,2017,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,79.4821395874023
Sudan,SDN,2016,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,80.3948974609375
Sudan,SDN,2015,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,79.6638717651367
Sudan,SDN,2014,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,79.3683624267578
Sudan,SDN,2013,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,80.6537475585938
Sudan,SDN,2012,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,79.7967910766602
Sudan,SDN,2011,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,78.0890502929688
Sudan,SDN,2010,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,79.792839050293
Sudan,SDN,2009,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,80.6381683349609
Sudan,SDN,2008,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,81.9388580322266
Sudan,SDN,2007,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,76.7147598266602
Sudan,SDN,2006,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,75.9648284912109
Sudan,SDN,2005,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,70.3014221191406
Sudan,SDN,2004,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,69.2197799682617
Sudan,SDN,2003,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,66.9015731811523
Sudan,SDN,2002,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,64.8702621459961
Sudan,SDN,2001,"School enrollment, primary, male (% gross)",SE.PRM.ENRR.MA,63.414981842041
Sudan,SDN,2017,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,83.98077
Sudan,SDN,2016,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,81.71769
Sudan,SDN,2015,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,77.691
Sudan,SDN,2014,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,76.68644
Sudan,SDN,2013,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,75.7427
Sudan,SDN,2012,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,74.04961
Sudan,SDN,2010,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,71.18319
Sudan,SDN,2017,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,88.06136
Sudan,SDN,2016,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,86.63507
Sudan,SDN,2015,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,84.54677
Sudan,SDN,2014,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,80.97039
Sudan,SDN,2013,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,80.8326
Sudan,SDN,2012,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,80.26778
Sudan,SDN,2010,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,74.46534
Sudan,SDN,2017,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,58.91671
Sudan,SDN,2016,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,62.01307
Sudan,SDN,2015,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,59.10283
Sudan,SDN,2014,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,58.71826
Sudan,SDN,2013,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,57.63927
Sudan,SDN,2012,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,56.47091
Sudan,SDN,2011,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,55.27348
Sudan,SDN,2017,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,61.06519
Sudan,SDN,2016,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,56.41174
Sudan,SDN,2015,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,54.90123
Sudan,SDN,2014,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,53.97449
Sudan,SDN,2013,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,54.51002
Sudan,SDN,2012,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,53.87082
Sudan,SDN,2011,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,62.13571
Sudan,SDN,2017,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,88.2649078369141
Sudan,SDN,2016,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,83.7236175537109
Sudan,SDN,2015,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,92.7457122802734
Sudan,SDN,2014,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,80.3449401855469
Sudan,SDN,2013,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,85.8037719726562
Sudan,SDN,2012,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,84.5162734985352
Sudan,SDN,2011,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,86.2632217407227
Sudan,SDN,2009,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,78.8394088745117
Sudan,SDN,2017,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,89.8507995605469
Sudan,SDN,2016,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,82.0834274291992
